source_roi,target_roi,presence_rate
paracentral-rh (-0.22),parsorbitalis-rh (-0.28),0.0
parahippocampal-lh (-0.39),parsorbitalis-rh (-0.28),0.0
parahippocampal-rh,parsorbitalis-rh (-0.28),0.0
parahippocampal-rh (-0.28),parsorbitalis-rh (-0.28),0.0
parsopercularis-lh,parsorbitalis-rh (-0.28),0.0
parsopercularis-rh (-0.22),parsorbitalis-rh (-0.28),0.0
parstriangularis-lh,parsorbitalis-rh (-0.28),0.0
parstriangularis-rh,parsorbitalis-rh (-0.28),0.0
pericalcarine-rh,parsorbitalis-rh (-0.28),0.0
posteriorcingulate-lh,parsorbitalis-rh (-0.28),0.0
posteriorcingulate-rh,parsorbitalis-rh (-0.28),0.0
precentral-lh,parsorbitalis-rh (-0.28),0.0
precentral-rh (-0.26),parsorbitalis-rh (-0.28),0.0
precuneus-lh,parsorbitalis-rh (-0.28),0.0
precuneus-rh,parsorbitalis-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.27),parsorbitalis-rh (-0.28),0.0
rostralanteriorcingulate-lh (-0.33),parsorbitalis-rh (-0.28),0.0
rostralanteriorcingulate-rh (-0.32),parsorbitalis-rh (-0.28),0.0
rostralmiddlefrontal-lh,parsorbitalis-rh (-0.28),0.0
rostralmiddlefrontal-rh (-0.29),parsorbitalis-rh (-0.28),0.0
superiorfrontal-lh (-0.25),parsorbitalis-rh (-0.28),0.0
superiorparietal-lh (-0.34),parsorbitalis-rh (-0.28),0.0
superiorparietal-rh,parsorbitalis-rh (-0.28),0.0
superiortemporal-lh,parsorbitalis-rh (-0.28),0.0
superiortemporal-rh (-0.32),parsorbitalis-rh (-0.28),0.0
supramarginal-lh (-0.36),parsorbitalis-rh (-0.28),0.0
temporalpole-lh (-0.21),parsorbitalis-rh (-0.28),0.0
temporalpole-rh (-0.30),parsorbitalis-rh (-0.28),0.0
bankssts-rh (-0.23),parstriangularis-lh,0.0
bankssts-rh (-0.29),parstriangularis-lh,0.6666666666666666
caudalanteriorcingulate-lh (-0.38),parstriangularis-lh,0.0
caudalanteriorcingulate-rh (-0.33),parstriangularis-lh,0.0
caudalmiddlefrontal-lh,parstriangularis-lh,0.7777777777777778
caudalmiddlefrontal-rh (-0.38),parstriangularis-lh,0.0
cuneus-lh,parstriangularis-lh,0.75
entorhinal-lh,parstriangularis-lh,0.6666666666666667
entorhinal-lh (-0.35),parstriangularis-lh,0.0
entorhinal-rh,parstriangularis-lh,0.5833333333333334
entorhinal-rh (-0.27),parstriangularis-lh,0.6666666666666666
frontalpole-rh (-0.28),parstriangularis-lh,0.0
fusiform-rh (-0.23),parstriangularis-lh,0.75
fusiform-rh (-0.24),parstriangularis-lh,0.0
inferiorparietal-lh,parstriangularis-lh,0.5000000000000001
inferiorparietal-rh (-0.26),parstriangularis-lh,0.0
inferiortemporal-lh (-0.29),parstriangularis-lh,0.0
inferiortemporal-lh (-0.30),parstriangularis-lh,0.3333333333333333
insula-lh,parstriangularis-lh,0.7500000000000001
lateraloccipital-lh (-0.31),parstriangularis-lh,0.0
lateraloccipital-rh,parstriangularis-lh,0.6666666666666666
lateraloccipital-rh (-0.29),parstriangularis-lh,0.75
lateralorbitofrontal-lh,parstriangularis-lh,0.75
lateralorbitofrontal-lh (-0.27),parstriangularis-lh,0.0
lateralorbitofrontal-rh (-0.25),parstriangularis-lh,0.0
lingual-lh,parstriangularis-lh,0.6666666666666666
lingual-lh (-0.34),parstriangularis-lh,0.3333333333333333
lingual-rh (-0.28),parstriangularis-lh,0.3333333333333333
medialorbitofrontal-lh,parstriangularis-lh,0.8333333333333334
medialorbitofrontal-rh,parstriangularis-lh,0.8333333333333334
middletemporal-rh (-0.30),parstriangularis-lh,0.0
paracentral-lh (-0.26),parstriangularis-lh,0.75
paracentral-lh (-0.29),parstriangularis-lh,0.0
paracentral-rh (-0.22),parstriangularis-lh,0.0
parahippocampal-lh (-0.39),parstriangularis-lh,0.0
parahippocampal-rh,parstriangularis-lh,0.5833333333333335
parahippocampal-rh (-0.28),parstriangularis-lh,0.6666666666666666
parsopercularis-lh,parstriangularis-lh,0.7777777777777778
parsopercularis-rh (-0.22),parstriangularis-lh,0.75
parsorbitalis-rh (-0.28),parstriangularis-lh,0.0
parstriangularis-rh,parstriangularis-lh,0.6704545454545454
pericalcarine-rh,parstriangularis-lh,0.4166666666666667
posteriorcingulate-lh,parstriangularis-lh,0.7379134860050891
posteriorcingulate-rh,parstriangularis-lh,0.727314181486548
precentral-lh,parstriangularis-lh,0.6666666666666666
precentral-rh (-0.26),parstriangularis-lh,0.0
precuneus-lh,parstriangularis-lh,0.8333333333333334
precuneus-rh,parstriangularis-lh,0.75
rostralanteriorcingulate-lh (-0.27),parstriangularis-lh,0.0
rostralanteriorcingulate-lh (-0.33),parstriangularis-lh,0.0
rostralanteriorcingulate-rh (-0.32),parstriangularis-lh,0.0
rostralmiddlefrontal-lh,parstriangularis-lh,0.6666666666666666
rostralmiddlefrontal-rh (-0.29),parstriangularis-lh,0.0
superiorfrontal-lh (-0.25),parstriangularis-lh,0.0
superiorparietal-lh (-0.34),parstriangularis-lh,0.0
superiorparietal-rh,parstriangularis-lh,0.8333333333333335
superiortemporal-lh,parstriangularis-lh,0.75
superiortemporal-rh (-0.32),parstriangularis-lh,0.75
supramarginal-lh (-0.36),parstriangularis-lh,0.0
temporalpole-lh (-0.21),parstriangularis-lh,0.0
temporalpole-rh (-0.30),parstriangularis-lh,0.75
bankssts-rh (-0.23),parstriangularis-rh,0.0
bankssts-rh (-0.29),parstriangularis-rh,0.7272727272727273
caudalanteriorcingulate-lh (-0.38),parstriangularis-rh,0.0
caudalanteriorcingulate-rh (-0.33),parstriangularis-rh,0.0
caudalmiddlefrontal-lh,parstriangularis-rh,0.7449494949494949
caudalmiddlefrontal-rh (-0.38),parstriangularis-rh,0.0
cuneus-lh,parstriangularis-rh,0.6439393939393939
entorhinal-lh,parstriangularis-rh,0.6136363636363635
entorhinal-lh (-0.35),parstriangularis-rh,0.0
entorhinal-rh,parstriangularis-rh,0.8106060606060606
entorhinal-rh (-0.27),parstriangularis-rh,0.7272727272727273
frontalpole-rh (-0.28),parstriangularis-rh,0.0
fusiform-rh (-0.23),parstriangularis-rh,0.5303030303030304
fusiform-rh (-0.24),parstriangularis-rh,0.0
inferiorparietal-lh,parstriangularis-rh,0.796033478893741
inferiorparietal-rh (-0.26),parstriangularis-rh,0.0
inferiortemporal-lh (-0.29),parstriangularis-rh,0.0
inferiortemporal-lh (-0.30),parstriangularis-rh,0.3598484848484848
insula-lh,parstriangularis-rh,0.6742424242424241
lateraloccipital-lh (-0.31),parstriangularis-rh,0.0
lateraloccipital-rh,parstriangularis-rh,0.47727272727272724
lateraloccipital-rh (-0.29),parstriangularis-rh,0.6704545454545454
lateralorbitofrontal-lh,parstriangularis-rh,0.6439393939393939
lateralorbitofrontal-lh (-0.27),parstriangularis-rh,0.0
lateralorbitofrontal-rh (-0.25),parstriangularis-rh,0.0
lingual-lh,parstriangularis-rh,0.6136363636363635
lingual-lh (-0.34),parstriangularis-rh,0.3598484848484848
lingual-rh (-0.28),parstriangularis-rh,0.3598484848484848
medialorbitofrontal-lh,parstriangularis-rh,0.8674242424242424
medialorbitofrontal-rh,parstriangularis-rh,0.8655303030303029
middletemporal-rh (-0.30),parstriangularis-rh,0.0
paracentral-lh (-0.26),parstriangularis-rh,0.5303030303030304
paracentral-lh (-0.29),parstriangularis-rh,0.0
paracentral-rh (-0.22),parstriangularis-rh,0.0
parahippocampal-lh (-0.39),parstriangularis-rh,0.0
parahippocampal-rh,parstriangularis-rh,0.8106060606060606
parahippocampal-rh (-0.28),parstriangularis-rh,0.7272727272727273
parsopercularis-lh,parstriangularis-rh,0.8005050505050505
parsopercularis-rh (-0.22),parstriangularis-rh,0.5303030303030304
parsorbitalis-rh (-0.28),parstriangularis-rh,0.0
parstriangularis-lh,parstriangularis-rh,0.837121212121212
pericalcarine-rh,parstriangularis-rh,0.5265151515151515
posteriorcingulate-lh,parstriangularis-rh,0.8674242424242424
posteriorcingulate-rh,parstriangularis-rh,0.8674242424242423
precentral-lh,parstriangularis-rh,0.47727272727272724
precentral-rh (-0.26),parstriangularis-rh,0.0
precuneus-lh,parstriangularis-rh,0.8674242424242423
precuneus-rh,parstriangularis-rh,0.6742424242424242
rostralanteriorcingulate-lh (-0.27),parstriangularis-rh,0.0
rostralanteriorcingulate-lh (-0.33),parstriangularis-rh,0.0
rostralanteriorcingulate-rh (-0.32),parstriangularis-rh,0.0
rostralmiddlefrontal-lh,parstriangularis-rh,0.7272727272727272
rostralmiddlefrontal-rh (-0.29),parstriangularis-rh,0.0
superiorfrontal-lh (-0.25),parstriangularis-rh,0.0
superiorparietal-lh (-0.34),parstriangularis-rh,0.0
superiorparietal-rh,parstriangularis-rh,0.8674242424242424
superiortemporal-lh,parstriangularis-rh,0.7272727272727272
superiortemporal-rh (-0.32),parstriangularis-rh,0.6704545454545454
supramarginal-lh (-0.36),parstriangularis-rh,0.0
temporalpole-lh (-0.21),parstriangularis-rh,0.0
temporalpole-rh (-0.30),parstriangularis-rh,0.6704545454545454
bankssts-rh (-0.23),pericalcarine-rh,0.0
bankssts-rh (-0.29),pericalcarine-rh,1.0
caudalanteriorcingulate-lh (-0.38),pericalcarine-rh,0.0
caudalanteriorcingulate-rh (-0.33),pericalcarine-rh,0.0
caudalmiddlefrontal-lh,pericalcarine-rh,0.8055555555555555
caudalmiddlefrontal-rh (-0.38),pericalcarine-rh,0.0
cuneus-lh,pericalcarine-rh,0.9166666666666666
entorhinal-lh,pericalcarine-rh,0.5
entorhinal-lh (-0.35),pericalcarine-rh,0.0
entorhinal-rh,pericalcarine-rh,0.8333333333333334
entorhinal-rh (-0.27),pericalcarine-rh,1.0
frontalpole-rh (-0.28),pericalcarine-rh,0.0
fusiform-rh (-0.23),pericalcarine-rh,0.6666666666666666
fusiform-rh (-0.24),pericalcarine-rh,0.0
inferiorparietal-lh,pericalcarine-rh,0.8221784776902888
inferiorparietal-rh (-0.26),pericalcarine-rh,0.0
inferiortemporal-lh (-0.29),pericalcarine-rh,0.0
inferiortemporal-lh (-0.30),pericalcarine-rh,0.8333333333333334
insula-lh,pericalcarine-rh,0.9166666666666665
lateraloccipital-lh (-0.31),pericalcarine-rh,0.0
lateraloccipital-rh,pericalcarine-rh,0.75
lateraloccipital-rh (-0.29),pericalcarine-rh,0.8333333333333334
lateralorbitofrontal-lh,pericalcarine-rh,0.9166666666666666
lateralorbitofrontal-lh (-0.27),pericalcarine-rh,0.0
lateralorbitofrontal-rh (-0.25),pericalcarine-rh,0.0
lingual-lh,pericalcarine-rh,0.5
lingual-lh (-0.34),pericalcarine-rh,0.8333333333333334
lingual-rh (-0.28),pericalcarine-rh,0.8333333333333334
medialorbitofrontal-lh,pericalcarine-rh,0.9166666666666666
medialorbitofrontal-rh,pericalcarine-rh,0.9166666666666667
middletemporal-rh (-0.30),pericalcarine-rh,0.0
paracentral-lh (-0.26),pericalcarine-rh,0.6666666666666666
paracentral-lh (-0.29),pericalcarine-rh,0.0
paracentral-rh (-0.22),pericalcarine-rh,0.0
parahippocampal-lh (-0.39),pericalcarine-rh,0.0
parahippocampal-rh,pericalcarine-rh,0.8333333333333334
parahippocampal-rh (-0.28),pericalcarine-rh,1.0
parsopercularis-lh,pericalcarine-rh,0.8611111111111112
parsopercularis-rh (-0.22),pericalcarine-rh,0.6666666666666666
parsorbitalis-rh (-0.28),pericalcarine-rh,0.0
parstriangularis-lh,pericalcarine-rh,0.9166666666666666
parstriangularis-rh,pericalcarine-rh,0.8636363636363635
posteriorcingulate-lh,pericalcarine-rh,0.9166666666666665
posteriorcingulate-rh,pericalcarine-rh,0.9166666666666666
precentral-lh,pericalcarine-rh,0.75
precentral-rh (-0.26),pericalcarine-rh,0.0
precuneus-lh,pericalcarine-rh,1.0
precuneus-rh,pericalcarine-rh,0.9166666666666665
rostralanteriorcingulate-lh (-0.27),pericalcarine-rh,0.0
rostralanteriorcingulate-lh (-0.33),pericalcarine-rh,0.0
rostralanteriorcingulate-rh (-0.32),pericalcarine-rh,0.0
rostralmiddlefrontal-lh,pericalcarine-rh,0.6666666666666666
rostralmiddlefrontal-rh (-0.29),pericalcarine-rh,0.0
superiorfrontal-lh (-0.25),pericalcarine-rh,0.0
superiorparietal-lh (-0.34),pericalcarine-rh,0.0
superiorparietal-rh,pericalcarine-rh,1.0
superiortemporal-lh,pericalcarine-rh,0.8333333333333334
superiortemporal-rh (-0.32),pericalcarine-rh,0.8333333333333334
supramarginal-lh (-0.36),pericalcarine-rh,0.0
temporalpole-lh (-0.21),pericalcarine-rh,0.0
temporalpole-rh (-0.30),pericalcarine-rh,0.8333333333333334
bankssts-rh (-0.23),posteriorcingulate-lh,0.0
bankssts-rh (-0.29),posteriorcingulate-lh,0.8333333333333334
caudalanteriorcingulate-lh (-0.38),posteriorcingulate-lh,0.0
caudalanteriorcingulate-rh (-0.33),posteriorcingulate-lh,0.0
caudalmiddlefrontal-lh,posteriorcingulate-lh,0.8729855810008482
caudalmiddlefrontal-rh (-0.38),posteriorcingulate-lh,0.0
cuneus-lh,posteriorcingulate-lh,0.9045801526717556
entorhinal-lh,posteriorcingulate-lh,0.7620865139949109
entorhinal-lh (-0.35),posteriorcingulate-lh,0.0
entorhinal-rh,posteriorcingulate-lh,0.9522900763358776
entorhinal-rh (-0.27),posteriorcingulate-lh,0.8333333333333334
frontalpole-rh (-0.28),posteriorcingulate-lh,0.0
fusiform-rh (-0.23),posteriorcingulate-lh,0.5833333333333334
fusiform-rh (-0.24),posteriorcingulate-lh,0.0
inferiorparietal-lh,posteriorcingulate-lh,0.7074943399250666
inferiorparietal-rh (-0.26),posteriorcingulate-lh,0.0
inferiortemporal-lh (-0.29),posteriorcingulate-lh,0.0
inferiortemporal-lh (-0.30),posteriorcingulate-lh,0.5356234096692113
insula-lh,posteriorcingulate-lh,0.9166666666666664
lateraloccipital-lh (-0.31),posteriorcingulate-lh,0.0
lateraloccipital-rh,posteriorcingulate-lh,0.5477099236641222
lateraloccipital-rh (-0.29),posteriorcingulate-lh,0.9166666666666665
lateralorbitofrontal-lh,posteriorcingulate-lh,0.9045801526717557
lateralorbitofrontal-lh (-0.27),posteriorcingulate-lh,0.0
lateralorbitofrontal-rh (-0.25),posteriorcingulate-lh,0.0
lingual-lh,posteriorcingulate-lh,0.7620865139949109
lingual-lh (-0.34),posteriorcingulate-lh,0.5356234096692113
lingual-rh (-0.28),posteriorcingulate-lh,0.5356234096692113
medialorbitofrontal-lh,posteriorcingulate-lh,0.9166666666666664
medialorbitofrontal-rh,posteriorcingulate-lh,1.0
middletemporal-rh (-0.30),posteriorcingulate-lh,0.0
paracentral-lh (-0.26),posteriorcingulate-lh,0.5833333333333334
paracentral-lh (-0.29),posteriorcingulate-lh,0.0
paracentral-rh (-0.22),posteriorcingulate-lh,0.0
parahippocampal-lh (-0.39),posteriorcingulate-lh,0.0
parahippocampal-rh,posteriorcingulate-lh,0.9522900763358777
parahippocampal-rh (-0.28),posteriorcingulate-lh,0.8333333333333334
parsopercularis-lh,posteriorcingulate-lh,0.9285411365564037
parsopercularis-rh (-0.22),posteriorcingulate-lh,0.5833333333333334
parsorbitalis-rh (-0.28),posteriorcingulate-lh,0.0
parstriangularis-lh,posteriorcingulate-lh,0.9166666666666665
parstriangularis-rh,posteriorcingulate-lh,0.7424531575294934
pericalcarine-rh,posteriorcingulate-lh,0.5356234096692112
posteriorcingulate-rh,posteriorcingulate-lh,0.9166666666666665
precentral-lh,posteriorcingulate-lh,0.5477099236641221
precentral-rh (-0.26),posteriorcingulate-lh,0.0
precuneus-lh,posteriorcingulate-lh,1.0
precuneus-rh,posteriorcingulate-lh,0.9166666666666664
rostralanteriorcingulate-lh (-0.27),posteriorcingulate-lh,0.0
rostralanteriorcingulate-lh (-0.33),posteriorcingulate-lh,0.0
rostralanteriorcingulate-rh (-0.32),posteriorcingulate-lh,0.0
rostralmiddlefrontal-lh,posteriorcingulate-lh,0.6189567430025446
rostralmiddlefrontal-rh (-0.29),posteriorcingulate-lh,0.0
superiorfrontal-lh (-0.25),posteriorcingulate-lh,0.0
superiorparietal-lh (-0.34),posteriorcingulate-lh,0.0
superiorparietal-rh,posteriorcingulate-lh,0.9999999999999999
superiortemporal-lh,posteriorcingulate-lh,0.9522900763358777
superiortemporal-rh (-0.32),posteriorcingulate-lh,0.9166666666666665
supramarginal-lh (-0.36),posteriorcingulate-lh,0.0
temporalpole-lh (-0.21),posteriorcingulate-lh,0.0
temporalpole-rh (-0.30),posteriorcingulate-lh,0.9166666666666665
bankssts-rh (-0.23),posteriorcingulate-rh,0.0
bankssts-rh (-0.29),posteriorcingulate-rh,0.8333333333333335
caudalanteriorcingulate-lh (-0.38),posteriorcingulate-rh,0.0
caudalanteriorcingulate-rh (-0.33),posteriorcingulate-rh,0.0
caudalmiddlefrontal-lh,posteriorcingulate-rh,0.8712190302477582
caudalmiddlefrontal-rh (-0.38),posteriorcingulate-rh,0.0
cuneus-lh,posteriorcingulate-rh,0.8939808481532149
entorhinal-lh,posteriorcingulate-rh,0.772685818513452
entorhinal-lh (-0.35),posteriorcingulate-rh,0.0
entorhinal-rh,posteriorcingulate-rh,0.9469904240766074
entorhinal-rh (-0.27),posteriorcingulate-rh,0.8333333333333335
frontalpole-rh (-0.28),posteriorcingulate-rh,0.0
fusiform-rh (-0.23),posteriorcingulate-rh,0.5833333333333334
fusiform-rh (-0.24),posteriorcingulate-rh,0.0
inferiorparietal-lh,posteriorcingulate-rh,0.7104988671901649
inferiorparietal-rh (-0.26),posteriorcingulate-rh,0.0
inferiortemporal-lh (-0.29),posteriorcingulate-rh,0.0
inferiortemporal-lh (-0.30),posteriorcingulate-rh,0.5303237574099408
insula-lh,posteriorcingulate-rh,0.9166666666666665
lateraloccipital-lh (-0.31),posteriorcingulate-rh,0.0
lateraloccipital-rh,posteriorcingulate-rh,0.5530095759233926
lateraloccipital-rh (-0.29),posteriorcingulate-rh,0.9166666666666666
lateralorbitofrontal-lh,posteriorcingulate-rh,0.8939808481532149
lateralorbitofrontal-lh (-0.27),posteriorcingulate-rh,0.0
lateralorbitofrontal-rh (-0.25),posteriorcingulate-rh,0.0
lingual-lh,posteriorcingulate-rh,0.7726858185134519
lingual-lh (-0.34),posteriorcingulate-rh,0.5303237574099408
lingual-rh (-0.28),posteriorcingulate-rh,0.5303237574099408
medialorbitofrontal-lh,posteriorcingulate-rh,0.9166666666666669
medialorbitofrontal-rh,posteriorcingulate-rh,1.0
middletemporal-rh (-0.30),posteriorcingulate-rh,0.0
paracentral-lh (-0.26),posteriorcingulate-rh,0.5833333333333334
paracentral-lh (-0.29),posteriorcingulate-rh,0.0
paracentral-rh (-0.22),posteriorcingulate-rh,0.0
parahippocampal-lh (-0.39),posteriorcingulate-rh,0.0
parahippocampal-rh,posteriorcingulate-rh,0.9469904240766074
parahippocampal-rh (-0.28),posteriorcingulate-rh,0.8333333333333335
parsopercularis-lh,posteriorcingulate-rh,0.9267745858033134
parsopercularis-rh (-0.22),posteriorcingulate-rh,0.5833333333333334
parsorbitalis-rh (-0.28),posteriorcingulate-rh,0.0
parstriangularis-lh,posteriorcingulate-rh,0.9166666666666666
parstriangularis-rh,posteriorcingulate-rh,0.7441394105210793
pericalcarine-rh,posteriorcingulate-rh,0.5303237574099408
posteriorcingulate-lh,posteriorcingulate-rh,0.9166666666666665
precentral-lh,posteriorcingulate-rh,0.5530095759233926
precentral-rh (-0.26),posteriorcingulate-rh,0.0
precuneus-lh,posteriorcingulate-rh,1.0
precuneus-rh,posteriorcingulate-rh,0.9166666666666665
rostralanteriorcingulate-lh (-0.27),posteriorcingulate-rh,0.0
rostralanteriorcingulate-lh (-0.33),posteriorcingulate-rh,0.0
rostralanteriorcingulate-rh (-0.32),posteriorcingulate-rh,0.0
rostralmiddlefrontal-lh,posteriorcingulate-rh,0.613657090743274
rostralmiddlefrontal-rh (-0.29),posteriorcingulate-rh,0.0
superiorfrontal-lh (-0.25),posteriorcingulate-rh,0.0
superiorparietal-lh (-0.34),posteriorcingulate-rh,0.0
superiorparietal-rh,posteriorcingulate-rh,0.9999999999999999
superiortemporal-lh,posteriorcingulate-rh,0.9469904240766073
superiortemporal-rh (-0.32),posteriorcingulate-rh,0.9166666666666666
supramarginal-lh (-0.36),posteriorcingulate-rh,0.0
temporalpole-lh (-0.21),posteriorcingulate-rh,0.0
temporalpole-rh (-0.30),posteriorcingulate-rh,0.9166666666666666
bankssts-rh (-0.23),precentral-lh,0.0
bankssts-rh (-0.29),precentral-lh,0.7500000000000001
caudalanteriorcingulate-lh (-0.38),precentral-lh,0.0
caudalanteriorcingulate-rh (-0.33),precentral-lh,0.0
caudalmiddlefrontal-lh,precentral-lh,0.8611111111111112
caudalmiddlefrontal-rh (-0.38),precentral-lh,0.0
cuneus-lh,precentral-lh,0.7500000000000001
entorhinal-lh,precentral-lh,0.5833333333333335
entorhinal-lh (-0.35),precentral-lh,0.0
entorhinal-rh,precentral-lh,0.9166666666666665
entorhinal-rh (-0.27),precentral-lh,0.7500000000000001
frontalpole-rh (-0.28),precentral-lh,0.0
fusiform-rh (-0.23),precentral-lh,0.5
fusiform-rh (-0.24),precentral-lh,0.0
inferiorparietal-lh,precentral-lh,0.6804461942257217
inferiorparietal-rh (-0.26),precentral-lh,0.0
inferiortemporal-lh (-0.29),precentral-lh,0.0
inferiortemporal-lh (-0.30),precentral-lh,0.33333333333333337
insula-lh,precentral-lh,0.75
lateraloccipital-lh (-0.31),precentral-lh,0.0
lateraloccipital-rh,precentral-lh,0.0
lateraloccipital-rh (-0.29),precentral-lh,0.9166666666666667
lateralorbitofrontal-lh,precentral-lh,0.75
lateralorbitofrontal-lh (-0.27),precentral-lh,0.0
lateralorbitofrontal-rh (-0.25),precentral-lh,0.0
lingual-lh,precentral-lh,0.5833333333333334
lingual-lh (-0.34),precentral-lh,0.33333333333333337
lingual-rh (-0.28),precentral-lh,0.33333333333333337
medialorbitofrontal-lh,precentral-lh,0.75
medialorbitofrontal-rh,precentral-lh,0.8333333333333335
middletemporal-rh (-0.30),precentral-lh,0.0
paracentral-lh (-0.26),precentral-lh,0.5
paracentral-lh (-0.29),precentral-lh,0.0
paracentral-rh (-0.22),precentral-lh,0.0
parahippocampal-lh (-0.39),precentral-lh,0.0
parahippocampal-rh,precentral-lh,0.9166666666666666
parahippocampal-rh (-0.28),precentral-lh,0.7500000000000001
parsopercularis-lh,precentral-lh,0.9166666666666667
parsopercularis-rh (-0.22),precentral-lh,0.5
parsorbitalis-rh (-0.28),precentral-lh,0.0
parstriangularis-lh,precentral-lh,0.9166666666666667
parstriangularis-rh,precentral-lh,0.6704545454545454
pericalcarine-rh,precentral-lh,0.5833333333333334
posteriorcingulate-lh,precentral-lh,0.7022900763358778
posteriorcingulate-rh,precentral-lh,0.6969904240766074
precentral-rh (-0.26),precentral-lh,0.0
precuneus-lh,precentral-lh,0.8333333333333334
precuneus-rh,precentral-lh,0.75
rostralanteriorcingulate-lh (-0.27),precentral-lh,0.0
rostralanteriorcingulate-lh (-0.33),precentral-lh,0.0
rostralanteriorcingulate-rh (-0.32),precentral-lh,0.0
rostralmiddlefrontal-lh,precentral-lh,0.6666666666666665
rostralmiddlefrontal-rh (-0.29),precentral-lh,0.0
superiorfrontal-lh (-0.25),precentral-lh,0.0
superiorparietal-lh (-0.34),precentral-lh,0.0
superiorparietal-rh,precentral-lh,0.8333333333333333
superiortemporal-lh,precentral-lh,1.0
superiortemporal-rh (-0.32),precentral-lh,0.9166666666666667
